     18    AMD FX(tm)-4350 Quad-Core Processor 
     18    AMD Athlon(tm) XP 2500+ 
     18    AMD Athlon(tm) X2 340 Dual Core Processor       
     18    AMD Athlon(tm) 64 Processor 3700+ 
     18    AMD Athlon(tm) 5150 APU with Radeon(tm) R3      
     18    AMD A8-6410 APU with AMD Radeon R5 Graphics 
     18    AMD A8-5500 APU with Radeon(tm) HD Graphics 
     17    Pentium
     17    Intel(R) Xeon(R) CPU E5430 @ 2.66GHz
     17    Intel(R) Xeon(R) CPU E5-2609 0 @ 2.40GHz
     17    Intel(R) Xeon(R) CPU E31230 @ 3.20GHz
     17    Intel(R) Pentium(R) D  CPU 2.66GHz
     17    Intel(R) Pentium(R) 4 CPU 3.60GHz
     17    Intel(R) Pentium(R) 4 CPU 1.70GHz
     17    Intel(R) Core(TM) i7-5775C CPU @ 3.30GHz
     17    Intel(R) Core(TM) i7-3820QM CPU @ 2.70GHz
     17    Intel(R) Core(TM) i5-4430S CPU @ 2.70GHz
     17    Intel(R) Core(TM) i3-7100T CPU @ 3.40GHz
     17    Intel(R) Core(TM) i3-4150T CPU @ 3.00GHz
     17    Intel(R) Core(TM)2 Quad  CPU   Q9000  @ 2.00GHz
     17    Intel(R) Celeron(R) CPU N3060 @ 1.60GHz
     17    Intel(R) Celeron(R) CPU  N2940  @ 1.83GHz
     17    Intel(R) Celeron(R) CPU J3455 @ 1.50GHz
     17    Genuine Intel(R) CPU @ 2.20GHz
     17    Genuine Intel(R) CPU @ 2.00GHz
     17    Dual Core AMD Opteron(tm) Processor 275 
     17    Celeron(R) Dual-Core CPU       T3100  @ 1.90GHz
     17    AMD Turion(tm) 64 X2 Mobile Technology TL-58 
     17    AMD Phenom(tm) 8550 Triple-Core Processor 
     17    AMD FX(tm)-9370 Eight-Core Processor 
     17    AMD FX(tm)-6200 Six-Core Processor              
     17    AMD Athlon(tm) II X3 435 Processor 
     17    AMD Athlon(tm) II P360 Dual-Core Processor 
     17    AMD Athlon(tm) Dual Core Processor 4850e 
     17    AMD Athlon(tm) 64 X2 Dual-Core Processor TK-55 
     17    AMD A8-6600K APU with Radeon(tm) HD Graphics 
     17    AMD A8-6500 APU with Radeon(tm) HD Graphics 
     17    AMD A6-3500 APU with Radeon(tm) HD Graphics 
     16    Virtual CPU a7769a6388d5 
     16    Intel(R) Xeon(R) CPU X5460 @ 3.16GHz
     16    Intel(R) Xeon(R) CPU           X3220  @ 2.40GHz
     16    Intel(R) Xeon(R) CPU           W3530  @ 2.80GHz
     16    Intel(R) Xeon(R) CPU L5520 @ 2.27GHz
     16    Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz
     16    Intel(R) Xeon(R) CPU E5-2680 0 @ 2.70GHz
     16    Intel(R) Xeon(R) CPU 5160 @ 3.00GHz
     16    Intel(R) Pentium(R) CPU J2900 @ 2.41GHz
     16    Intel(R) Pentium(R) CPU 3825U @ 1.90GHz
     16    Intel(R) Core(TM) i7 CPU         975  @ 3.33GHz
     16    Intel(R) Core(TM) i7-3970X CPU @ 3.50GHz
     16    Intel(R) Core(TM) i7-3840QM CPU @ 2.80GHz
     16    Intel(R) Core(TM) i7-3540M CPU @ 3.00GHz
     16    Intel(R) Core(TM) i7-2820QM CPU @ 2.30GHz
     16    Intel(R) Core(TM) i5-6260U CPU @ 1.80GHz
     16    Intel(R) Core(TM) i3 CPU M 380 @ 2.53GHz
     16    Intel(R) Core(TM) i3-4370 CPU @ 3.80GHz
     16    Intel(R) Core(TM) Duo CPU      T2350  @ 1.86GHz
     16    Intel(R) Core(TM)2 CPU T7400 @ 2.16GHz
     16    Intel(R) Celeron(R) CPU  N3150  @ 1.60GHz
     16    Intel(R) Celeron(R) CPU  N2807  @ 1.58GHz
     16    Intel(R) Celeron(R) CPU G1610T @ 2.30GHz
     16    Intel(R) Atom(TM) CPU  Z3735G @ 1.33GHz
     16    Genuine Intel(R) CPU           T2250  @ 1.73GHz
     16    Genuine Intel(R) CPU           T2080  @ 1.73GHz
     16    ARMv7 Processor rev 2 (v7l) @1000MHz
     16    AMD Ryzen 7 1700X Eight-Core Processor          
     16    AMD Athlon(tm) II X2 240e Processor 
     16    AMD A10-6800K APU with Radeon(tm) HD Graphics   
     16    AMD A10-6800K APU with Radeon(tm) HD Graphics 
     15    Intel(R) Xeon(TM) CPU 2.40GHz
     15    Intel(R) Xeon(R) CPU X5690 @ 3.47GHz
     15    Intel(R) Xeon(R) CPU W3550 @ 3.07GHz
     15    Intel(R) Xeon(R) CPU E5440 @ 2.83GHz
     15    Intel(R) Xeon(R) CPU E3-1230 v5 @ 3.40GHz
     15    Intel(R) Pentium(R) Dual CPU E2180 @ 2.00GHz
     15    Intel(R) Pentium(R) CPU N3710 @ 1.60GHz
     15    Intel(R) Pentium(R) CPU N3700 @ 1.60GHz
     15    Intel(R) Pentium(R) CPU N3540 @ 2.16GHz
     15    Intel(R) Pentium(R) CPU G645T @ 2.50GHz
     15    Intel(R) Pentium(R) CPU 987 @ 1.50GHz
     15    Intel(R) Pentium(R) 4 CPU 1.60GHz
     15    Intel(R) Core(TM) i7-4790T CPU @ 2.70GHz
     15    Intel(R) Core(TM) i5 CPU M 430 @ 2.27GHz
     15    Intel(R) Core(TM) i3-2367M CPU @ 1.40GHz
     15    Intel(R) Core(TM)2 Duo CPU     T5670  @ 1.80GHz
     15    Intel(R) Core(TM)2 Duo CPU E8600 @ 3.33GHz
     15    Intel(R) Celeron(R) M CPU        420  @ 1.60GHz
     15    Intel(R) Celeron(R) CPU N2840 @ 2.16GHz
     15    Intel(R) Celeron(R) CPU J1800 @ 2.41GHz
     15    Intel(R) Celeron(R) CPU        E3200  @ 2.40GHz
     15    Intel(R) Celeron(R) CPU 3.06GHz
     15    Intel(R) Atom(TM) x5-Z8350  CPU @ 1.44GHz
     15    Genuine Intel(R) CPU           U4100  @ 1.30GHz
     15    ARMv7 Processor rev 9 (v7l) @1300MHz
     15    AMD Turion(tm) X2 Dual-Core Mobile RM-74 
     15    AMD FX(tm)-9590 Eight-Core Processor 
     15    AMD E1-1500 APU with Radeon(tm) HD Graphics 
     15    AMD Athlon(tm) XP 2400+ 
     15    AMD Athlon(tm) XP 2000+ 
     15    AMD Athlon(tm) X4 860K Quad Core Processor 
     15    AMD Athlon(tm) II X2 235e Processor 
     15    AMD Athlon(tm) 7750 Dual-Core Processor 
     15    AMD Athlon(tm) 64 X2 Dual Core Processor 6400+ 
     15    AMD A10-7870K Radeon R7, 12 Compute Cores 4C+8G 
     15    AMD A10-5700 APU with Radeon(tm) HD Graphics 
     14    Pentium(R) Dual-Core CPU T4500 @ 2.30GHz
     14    Intel(R) Xeon(R) CPU           E5649  @ 2.53GHz
     14    Intel(R) Xeon(R) CPU E5-2683 v4 @ 2.10GHz
     14    Intel(R) Pentium(R) M processor 1.80GHz
     14    Intel(R) Pentium(R) M processor 1500MHz 
     14    Intel(R) Pentium(R) CPU G2120 @ 3.10GHz
     14    Intel(R) Pentium(R) 4 CPU 2.20GHz
     14    Intel(R) Core(TM) i7 CPU       M 640  @ 2.80GHz
     14    Intel(R) Core(TM) i7-6650U CPU @ 2.20GHz
     14    Intel(R) Core(TM) i5 CPU M 560 @ 2.67GHz
     14    Intel(R) Core(TM) i5-7360U CPU @ 2.30GHz
     14    Intel(R) Core(TM) i5-5287U CPU @ 2.90GHz
     14    Intel(R) Core(TM) i5-4310M CPU @ 2.70GHz
     14    Intel(R) Core(TM)2 Duo CPU P8800 @ 2.66GHz
     14    Intel(R) Core(TM)2 Duo CPU     P7550  @ 2.26GHz
     14    Intel(R) Core(TM)2 CPU T5600 @ 1.83GHz
     14    Intel(R) Celeron(R) M processor         1.60GHz
     14    Intel(R) Celeron(R) M processor         1.50GHz
     14    Intel(R) Celeron(R) CPU N3150 @ 1.60GHz
     14    Intel(R) Celeron(R) CPU N2830 @ 2.16GHz
     14    Intel(R) Celeron(R) CPU J1900 @ 1.99GHz
     14    Intel(R) Atom(TM) x5-Z8300  CPU @ 1.44GHz
     14    Intel(R) Atom(TM) CPU N550   @ 1.50GHz
     14    Intel(R) Atom(TM) CPU N270 @ 1.60GHz
     14    Intel Core i7 9xx (Nehalem Class Core i7) 
     14    ARMv7 Processor rev 0 (v7l) @1400MHz
     14    ARMv7 Processor rev 0 (v7l) @1000MHz
     14    AMD Turion(tm) X2 Dual-Core Mobile RM-72 
     14    AMD Sempron(tm) Processor 2600+ 
     14    AMD Ryzen 7 1800X Eight-Core Processor          
     14    AMD Phenom(tm) 9150e Quad-Core Processor 
     14    AMD FX(tm)-6350 Six-Core Processor              
     14    AMD FX(tm)-6350 Six-Core Processor 
     14    AMD E1-2100 APU with Radeon(TM) HD Graphics     
     14    AMD Athlon(tm) II X3 460 Processor 
     14    AMD Athlon(tm) II X2 215 Processor  
     14    AMD Athlon(tm) Dual Core Processor 5000B 
     14    AMD Athlon(tm) Dual Core Processor 4450e 
     14    AMD Athlon(tm) 64 Processor 3400+ 
     14    AMD A10-5750M APU with Radeon(tm) HD Graphics   
     14    AMD A10-5745M APU with Radeon(tm) HD Graphics   
     13    Pentium III (Coppermine) 
     13    Intel(R) Xeon(R) CPU           X3450  @ 2.67GHz
     13    Intel(R) Xeon(R) CPU           X3440  @ 2.53GHz
     13    Intel(R) Xeon(R) CPU E5-2697 v3 @ 2.60GHz
     13    Intel(R) Xeon(R) CPU E5-2697 v2 @ 2.70GHz
     13    Intel(R) Xeon(R) CPU E5-2695 v3 @ 2.30GHz
     13    Intel(R) Xeon(R) CPU E5-2667 0 @ 2.90GHz
     13    Intel(R) Xeon(R) CPU E5-2665 0 @ 2.40GHz
     13    Intel(R) Xeon(R) CPU E3-1240 v5 @ 3.50GHz
     13    Intel(R) Pentium(R) CPU  N3520  @ 2.16GHz
     13    Intel(R) Core(TM) i7 CPU         940  @ 2.93GHz
     13    Intel(R) Core(TM) i7-7600U CPU @ 2.80GHz
     13    Intel(R) Core(TM) i7-4960HQ CPU @ 2.60GHz
     13    Intel(R) Core(TM) i7-4910MQ CPU @ 2.90GHz
     13    Intel(R) Core(TM) i7-4600M CPU @ 2.90GHz
     13    Intel(R) Core(TM) i7-2675QM CPU @ 2.20GHz
     13    Intel(R) Core(TM) i5-8400 CPU @ 2.80GHz
     13    Intel(R) Core(TM) i5-6267U CPU @ 2.90GHz
     13    Intel(R) Core(TM) i3-6300 CPU @ 3.80GHz
     13    Intel(R) Core(TM)2 Quad CPU           @ 2.66GHz
     13    Intel(R) Core(TM)2 Duo CPU T7500 @ 2.20GHz
     13    Intel(R) Core(TM)2 CPU T7200 @ 2.00GHz
     13    Intel(R) Core(TM)2 CPU         T5300  @ 1.73GHz
     13    Intel(R) Core(TM)2 CPU         E8400  @ 3.00GHz
     13    Intel(R) Celeron(R) CPU J3355 @ 2.00GHz
     13    Intel(R) Celeron(R) CPU 2.93GHz
     13    Intel(R) Celeron(R) 2955U @ 1.40GHz
     13    ARMv7 Processor rev 0 (v7l) @1704MHz
     13    AMD Phenom(tm) II X4 970 Processor 
     13    AMD Phenom(tm) II N660 Dual-Core Processor 
     13    AMD Athlon(tm) XP 3200+ 
     13    AMD Athlon(tm) XP 2800+ 
     13    AMD Athlon(tm) Processor 
     13    AMD Athlon(tm) 64 Processor 3800+ 
     13    AMD A6-4400M APU with Radeon(tm) HD Graphics 
     13    AMD A6-3600 APU with Radeon(tm) HD Graphics 
     13    AMD A4-3420 APU with Radeon(tm) HD Graphics 
     13    AMD A4-3305M APU with Radeon(tm) HD Graphics 
     13    AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G 
     13    AMD A10-6700 APU with Radeon(tm) HD Graphics 
     12    Pentium(R) Dual-Core CPU T4400 @ 2.20GHz
     12    Intel(R) Xeon(TM) CPU 3.60GHz
     12    Intel(R) Xeon(R) CPU X5680 @ 3.33GHz
     12    Intel(R) Xeon(R) CPU           E5630  @ 2.53GHz
     12    Intel(R) Xeon(R) CPU E5530 @ 2.40GHz
     12    Intel(R) Xeon(R) CPU E5462 @ 2.80GHz
     12    Intel(R) Xeon(R) CPU E5-2650L v3 @ 1.80GHz
     12    Intel(R) Xeon(R) CPU E3-1505M v5 @ 2.80GHz
     12    Intel(R) Xeon(R) CPU E3-1225 v5 @ 3.30GHz
     12    Intel(R) Pentium(R) M processor 1400MHz 
     12    Intel(R) Pentium(R) CPU        P6000  @ 1.87GHz
     12    Intel(R) Core(TM) i7 CPU X 980 @ 3.33GHz
     12    Intel(R) Core(TM) i7 CPU Q 740 @ 1.73GHz
     12    Intel(R) Core(TM) i7 CPU       K 875  @ 2.93GHz
     12    Intel(R) Core(TM) i7-4960X CPU @ 3.60GHz
     12    Intel(R) Core(TM) i5-4308U CPU @ 2.80GHz
     12    Intel(R) Core(TM) i5-3437U CPU @ 1.90GHz
     12    Intel(R) Core(TM)2 Extreme CPU X9650  @ 3.00GHz
     12    Intel(R) Core(TM)2 Duo CPU     T9900  @ 3.06GHz
     12    Intel(R) Core(TM)2 Duo CPU P7450 @ 2.13GHz
     12    Intel(R) Core(TM)2 Duo CPU     L9400  @ 1.86GHz
     12    Intel(R) Core(TM)2 CPU         T5200  @ 1.60GHz
     12    Intel(R) Core(TM)2 CPU 6600 @ 2.40GHz
     12    Intel(R) Atom(TM) x5-Z8350 CPU @ 1.44GHz
     12    Intel(R) Atom(TM) x5-Z8300 CPU @ 1.44GHz
     12    Intel(R) Atom(TM) CPU N450 @ 1.66GHz
     12    Intel(R) Atom(TM) CPU N2800   @ 1.86GHz
     12    Intel Core Processor (Broadwell) 
     12    Genuine Intel(R) CPU           T2050  @ 1.60GHz
     12    Genuine Intel(R) CPU 0000 @ 2.10GHz
     12    AMD V120 Processor 
     12    AMD Sempron(tm) SI-42 
     12    AMD Phenom(tm) II X4 830 Processor 
     12    AMD Phenom(tm) II X4 820 Processor 
     12    AMD Phenom(tm) II X3 B75 Processor 
     12    AMD E-350D APU with Radeon(tm) HD Graphics 
     12    AMD Athlon(tm) XP 2600+ 
     12    AMD Athlon(tm) X4 845 Quad Core Processor       
     12    AMD Athlon(tm) X2 Dual-Core QL-64 
     12    AMD Athlon(tm) II X4 605e Processor 
     12    AMD Athlon(tm) II X2 280 Processor 
     12    AMD Athlon(tm) 64 X2 Dual-Core Processor TK-57 
     12    AMD Athlon(tm)  
     12    AMD A8-3500M APU with Radeon(tm) HD Graphics 
     12    AMD A6-6400K APU with Radeon(tm) HD Graphics 
     12    AMD A6-3670 APU with Radeon(tm) HD Graphics 
     11    QEMU Virtual CPU version (cpu64-rhel6) 
     11    Pentium(R) Dual-Core CPU E5500 @ 2.80GHz
     11    Mobile AMD Sempron(tm) Processor 3000+ 
     11    Intel(R) Xeon(R) CPU X3430 @ 2.40GHz
     11    Intel(R) Xeon(R) CPU W3530 @ 2.80GHz
     11    Intel(R) Xeon(R) CPU E7- 4850  @ 2.00GHz
     11    Intel(R) Xeon(R) CPU E5-1650 v3 @ 3.50GHz
     11    Intel(R) Xeon(R) CPU E5-1620 v4 @ 3.50GHz
     11    Intel(R) Xeon(R) CPU E3-1245 v3 @ 3.40GHz
     11    Intel(R) Xeon(R) CPU E3-1220 v5 @ 3.00GHz
     11    Intel(R) Pentium(R) CPU G630T @ 2.30GHz
     11    Intel(R) Pentium(R) CPU G3250T @ 2.80GHz
     11    Intel(R) Pentium(R) CPU G3240T @ 2.70GHz
     11    Intel(R) Core(TM) i7-5650U CPU @ 2.20GHz
     11    Intel(R) Core(TM) i5 CPU         661  @ 3.33GHz
     11    Intel(R) Core(TM) i5-6440HQ CPU @ 2.60GHz
     11    Intel(R) Core(TM) i5-6360U CPU @ 2.00GHz
     11    Intel(R) Core(TM) i5-3340S CPU @ 2.80GHz
     11    Intel(R) Core(TM) i3 CPU M 330 @ 2.13GHz
     11    Intel(R) Core(TM) i3-2365M CPU @ 1.40GHz
     11    Intel(R) Core(TM) Duo CPU      T2400  @ 1.83GHz
     11    Intel(R) Core(TM)2 Quad CPU @ 2.40GHz
     11    Intel(R) Core(TM)2 Duo CPU T9600 @ 2.80GHz
     11    Intel(R) Celeron(R) CPU          560  @ 2.13GHz
     11    Intel(R) Atom(TM) CPU Z3735G @ 1.33GHz
     11    Intel(R) Atom(TM) CPU N2600   @ 1.60GHz
     11    Genuine Intel(R) CPU           U7300  @ 1.30GHz
     11    Genuine Intel(R) CPU           T1300  @ 1.66GHz
     11    Celeron(R) Dual-Core CPU       T3000  @ 1.80GHz
     11    ARMv7 Processor rev 2 (v7l) @998MHz
     11    ARMv7 Processor rev 1 (v7l) @1200MHz
     11    ARMv7 Processor rev 0 (v7l) @1608MHz
     11    AMD Turion(tm) II Ultra Dual-Core Mobile M600 
     11    AMD Ryzen 7 2700X Eight-Core Processor 
     11    AMD Ryzen 5 2400G with Radeon Vega Graphics 
     11    AMD Ryzen 3 1300X Quad-Core Processor 
     11    AMD Phenom(tm) II X4 B97 Processor 
     11    AMD Phenom(tm) II X4 B50 Processor 
     11    AMD Phenom(tm) II P960 Quad-Core Processor 
     11    AMD Phenom(tm) II P650 Dual-Core Processor 
     11    AMD Opteron(tm) Processor 3280                  
     11    AMD FX(tm)-4350 Quad-Core Processor             
     11    AMD FX(tm)-4170 Quad-Core Processor             
     11    AMD FX(tm)-4130 Quad-Core Processor 
     11    AMD FX-8370E Eight-Core Processor               
     11    AMD FX-8370E Eight-Core Processor 
     11    AMD Athlon(tm) XP 3000+ 
     11    AMD Athlon(tm) X4 845 Quad Core Processor 
     11    AMD Athlon(tm) X2 Dual-Core QL-62 
     11    AMD Athlon(tm) II X4 610e Processor 
     11    AMD Athlon(tm) II X4 559 Processor 
     11    AMD Athlon(tm) II X2 B26 Processor 
     11    AMD Athlon(tm) II X2 B22 Processor 
     11    AMD Athlon(tm) II X2 250u Processor 
     11    AMD Athlon(tm) Dual Core Processor 4450B 
     11    AMD Athlon(tm) 7850 Dual-Core Processor 
     11    AMD Athlon(tm) 64 X2 Dual-Core Processor TK-53 
     11    AMD Athlon(tm) 64 Processor 4000+ 
     11    AMD A8-3820 APU with Radeon(tm) HD Graphics 
     11    AMD A4-7300 APU with Radeon HD Graphics         
     11    AMD A4-4020 APU with Radeon(tm) HD Graphics     
     11    AMD A12-9700P RADEON R7, 10 COMPUTE CORES 4C+6G 
     10    Six-Core AMD Opteron(tm) Processor 2419 EE 
     10    Pentium(R) Dual-Core CPU T4200 @ 2.00GHz
     10    Mobile Intel(R) Pentium(R) 4 - M CPU 2.00GHz
     10    Intel(R) Xeon(R) CPU X5550 @ 2.67GHz
     10    Intel(R) Xeon(R) CPU X5450 @ 3.00GHz
     10    Intel(R) Xeon(R) CPU           X3430  @ 2.40GHz
     10    Intel(R) Xeon(R) CPU E5420 @ 2.50GHz
     10    Intel(R) Xeon(R) CPU E5-2682 v4 @ 2.50GHz
     10    Intel(R) Xeon(R) CPU E5-2430 0 @ 2.20GHz
     10    Intel(R) Pentium(R) M processor 2.13GHz
     10    Intel(R) Pentium(R) M processor 1600MHz 
     10    Intel(R) Pentium(R) Dual  CPU  T2310  @ 1.46GHz
     10    Intel(R) Pentium(R) CPU P6100 @ 2.00GHz
     10    Intel(R) Pentium(R) CPU G870 @ 3.10GHz
     10    Intel(R) Pentium(R) CPU        G6950  @ 2.80GHz
     10    Intel(R) Pentium(R) CPU G2030T @ 2.60GHz
     10    Intel(R) Pentium(R) CPU G2020T @ 2.50GHz
     10    Intel(R) Pentium(R) CPU 3550M @ 2.30GHz
     10    Intel(R) Core(TM) i7 CPU       Q 840  @ 1.87GHz
     10    Intel(R) Core(TM) i7-4770T CPU @ 2.50GHz
     10    Intel(R) Core(TM) i7-4712MQ CPU @ 2.30GHz
     10    Intel(R) Core(TM) i7-4712HQ CPU @ 2.30GHz
     10    Intel(R) Core(TM) i5 CPU M 480 @ 2.67GHz
     10    Intel(R) Core(TM) i5-7400T CPU @ 2.40GHz
     10    Intel(R) Core(TM) i5-5350U CPU @ 1.80GHz
     10    Intel(R) Core(TM) i5-2557M CPU @ 1.70GHz
     10    Intel(R) Core(TM) i3-4360 CPU @ 3.70GHz
     10    Intel(R) Core(TM) i3-2100T CPU @ 2.50GHz
     10    Intel(R) Core(TM)2 Duo CPU E8335 @ 2.66GHz
     10    Intel(R) Celeron(R) M CPU        520  @ 1.60GHz
     10    Intel(R) Celeron(R) CPU          450  @ 2.20GHz
     10    Intel(R) Atom(TM) CPU D510   @ 1.66GHz
     10    ARMv7 Processor rev 5 (v7l) 
     10    ARMv7 Processor rev 4 (v7l) @1512MHz
     10    AMD Turion(tm) II P540 Dual-Core Processor 
     10    AMD Sempron(tm) Processor LE-1300 
     10    AMD Sempron(tm) Processor 3400+ 
     10    AMD Sempron(tm) 3850 APU with Radeon(tm) R3 
     10    AMD Ryzen 3 1200 Quad-Core Processor            
     10    AMD Phenom(tm) II X4 980 Processor 
     10    AMD Phenom(tm) II X4 840T Processor 
     10    AMD Phenom(tm) II X4 20 Processor 
     10    AMD Phenom(tm) II X2 B55 Processor 
     10    AMD Phenom(tm) II N830 Triple-Core Processor 
     10    AMD Phenom(tm) 9100e Quad-Core Processor 
     10    AMD Opteron(tm) Processor 6386 SE 
     10    AMD Opteron(tm) Processor 6172 
     10    AMD Opteron(tm) Processor 3280 
     10    AMD E1-2500 APU with Radeon(TM) HD Graphics 
     10    AMD Athlon(tm) X4 740 Quad Core Processor 
     10    AMD Athlon(tm) II X2 265 Processor 
     10    AMD A8 PRO-7600B R7, 10 Compute Cores 4C+6G     
     10    AMD A4-6300 APU with Radeon(tm) HD Graphics 
      9    Pentium(R) Dual-Core CPU T4300 @ 2.10GHz
      9    Pentium(R) Dual-Core CPU E6700 @ 3.20GHz
      9    Intel(R) Xeon(TM) CPU 2.66GHz
      9    Intel(R) Xeon(R) CPU           X5560  @ 2.80GHz
      9    Intel(R) Xeon(R) CPU X3470 @ 2.93GHz
      9    Intel(R) Xeon(R) CPU           L5410  @ 2.33GHz
      9    Intel(R) Xeon(R) CPU           E5606  @ 2.13GHz
      9    Intel(R) Xeon(R) CPU E5504 @ 2.00GHz
      9    Intel(R) Xeon(R) CPU E5450 @ 3.00GHz
      9    Intel(R) Xeon(R) CPU E5345 @ 2.33GHz
      9    Intel(R) Xeon(R) CPU           E5335  @ 2.00GHz
      9    Intel(R) Xeon(R) CPU E5-2696 v4 @ 2.20GHz
      9    Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz
      9    Intel(R) Xeon(R) CPU E31225 @ 3.10GHz
      9    Intel(R) Xeon(R) CPU            5140  @ 2.33GHz
      9    Intel(R) Pentium(R) Dual CPU T3200 @ 2.00GHz
      9    Intel(R) Pentium(R) CPU P6200 @ 2.13GHz
      9    Intel(R) Pentium(R) 3556U @ 1.70GHz
      9    Intel(R) Core(TM) i9-7980XE CPU @ 2.60GHz
      9    Intel(R) Core(TM) i7 CPU       Q 820  @ 1.73GHz
      9    Intel(R) Core(TM) i7 CPU       L 640  @ 2.13GHz
      9    Intel(R) Core(TM) i7 CPU         965  @ 3.20GHz
      9    Intel(R) Core(TM) i7-6770HQ CPU @ 2.60GHz
      9    Intel(R) Core(TM) i7-6567U CPU @ 3.30GHz
      9    Intel(R) Core(TM) i7-4558U CPU @ 2.80GHz
      9    Intel(R) Core(TM) i5 CPU       M 580  @ 2.67GHz
      9    Intel(R) Core(TM) i5-2550K CPU @ 3.40GHz
      9    Intel(R) Core(TM) i5-2390T CPU @ 2.70GHz
      9    Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz
      9    Intel(R) Core(TM) i3-5015U CPU @ 2.10GHz
      9    Intel(R) Core(TM) i3-2377M CPU @ 1.50GHz
      9    Intel(R) Core(TM)2 Quad CPU    Q9505  @ 2.83GHz
      9    Intel(R) Core(TM)2 Duo CPU T8300 @ 2.40GHz
      9    Intel(R) Core(TM)2 Duo CPU     T5900  @ 2.20GHz
      9    Intel(R) Core(TM)2 Duo CPU     P9400  @ 2.40GHz
      9    Intel(R) Core(TM)2 Duo CPU E8435 @ 3.06GHz
      9    Intel(R) Core(TM)2 Duo CPU E8135 @ 2.40GHz
      9    Intel(R) Celeron(R) M CPU        430  @ 1.73GHz
      9    Intel(R) Celeron(R) CPU  N2930  @ 1.83GHz
      9    Intel(R) Celeron(R) CPU  N2820  @ 2.13GHz
      9    Intel(R) Celeron(R) CPU E3400 @ 2.60GHz
      9    Intel(R) Celeron(R) CPU        E1500  @ 2.20GHz
      9    Genuine Intel(R) CPU           T2060  @ 1.60GHz
      9    ARMv7 Processor rev 8 (v7l)
      9    ARMv7 Processor rev 10 (v7l) @1200MHz
      9    AMD Turion(tm) X2 Ultra Dual-Core Mobile ZM-82 
      9    AMD Turion(tm) X2 Dual-Core Mobile RM-70 
      9    AMD Sempron(tm) 2650 APU with Radeon(tm) R3     
      9    AMD Ryzen 5 1400 Quad-Core Processor            
      9    AMD Phenom(tm) II N620 Dual-Core Processor 
      9    AMD Phenom(tm) 9600B Quad-Core Processor 
      9    AMD Phenom(tm) 8450 Triple-Core Processor 
      9    AMD FX(tm)-6120 Six-Core Processor              
      9    AMD Athlon(tm) X4 760K Quad Core Processor 
      9    AMD Athlon(tm) Processor 2650e 
      9    AMD Athlon(tm) 64 X2 Dual Core Processor 3800+
      9    AMD Athlon(tm) 64 Processor 2800+ 
      9    AMD A8-5550M APU with Radeon(tm) HD Graphics    
      9    AMD A8-5500B APU with Radeon(tm) HD Graphics    
      9    AMD A8-3800 APU with Radeon(tm) HD Graphics 
      9    AMD A6-5400K APU with Radeon(tm) HD Graphics 
      9    AMD A6-3410MX APU with Radeon(tm) HD Graphics 
      9    AMD A10-7890K Radeon R7, 12 Compute Cores 4C+8G 
      8    QEMU Virtual CPU version 2.5+ 
      8    Pentium(R) Dual-Core CPU E6300 @ 2.80GHz
      8    Intel(R) Xeon(R) Gold 6144 CPU @ 3.50GHz
      8    Intel(R) Xeon(R) CPU W3565 @ 3.20GHz
      8    Intel(R) Xeon(R) CPU E5649 @ 2.53GHz
      8    Intel(R) Xeon(R) CPU E5-2698B v3 @ 2.00GHz
      8    Intel(R) Xeon(R) CPU E5-2697A v4 @ 2.60GHz
      8    Intel(R) Xeon(R) CPU E5-2687W v3 @ 3.10GHz
      8    Intel(R) Xeon(R) CPU E5-2687W 0 @ 3.10GHz
      8    Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz
      8    Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz
      8    Intel(R) Xeon(R) CPU E5-2630L 0 @ 2.00GHz
      8    Intel(R) Xeon(R) CPU E5-2609 v4 @ 1.70GHz
      8    Intel(R) Xeon(R) CPU E5-2609 v2 @ 2.50GHz
      8    Intel(R) Xeon(R) CPU E5-1607 v2 @ 3.00GHz
      8    Intel(R) Xeon(R) CPU E3-1270 V2 @ 3.50GHz
      8    Intel(R) Xeon(R) CPU E3-1225 V2 @ 3.20GHz
      8    Intel(R) Pentium(R) CPU G4620 @ 3.70GHz
      8    Intel(R) Pentium(R) CPU G4500 @ 3.50GHz
      8    Intel(R) Pentium(R) 4 CPU 2.93GHz
      8    Intel(R) Core(TM) i9-7920X CPU @ 2.90GHz
      8    Intel(R) Core(TM) i7-7820HK CPU @ 2.90GHz
      8    Intel(R) Core(TM) i7-4900MQ CPU @ 2.80GHz
      8    Intel(R) Core(TM) i7-4610M CPU @ 3.00GHz
      8    Intel(R) Core(TM) i7-3770T CPU @ 2.50GHz
      8    Intel(R) Core(TM) i7-2677M CPU @ 1.80GHz
      8    Intel(R) Core(TM) i5 CPU M 450 @ 2.40GHz
      8    Intel(R) Core(TM) i5 CPU         680  @ 3.60GHz
      8    Intel(R) Core(TM) i3 CPU       U 330  @ 1.20GHz
      8    Intel(R) Core(TM) i3 CPU         560  @ 3.33GHz
